,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
0,0,DZK15_IMG_7695-3762.png,0.97001034,469,65038,9,20,0.9591002,0.98117155,0.99969256,0.9995575,0.9417671
1,1,DZKN15_IMG_6840-2907.png,0.8868938,34972,21644,1622,7298,0.827348,0.9556758,0.7478405,0.8638916,0.7967739
2,2,DZK15_IMG_6840-3078.png,0.8014755,29007,22159,559,13811,0.67744875,0.98109317,0.6160411,0.7807312,0.66871846
3,3,DZK15_IMG_7524-3249.png,0.7431109,9034,50256,401,5845,0.60716444,0.95749867,0.8958129,0.9046936,0.5912304
4,4,KBY15_IMG_29925-23256.png,0.82029116,34257,16269,4095,10915,0.758368,0.8932259,0.59847707,0.7709656,0.6953336
5,5,KBY15_IMG_3078-14535.png,0.7982394,24755,28267,1609,10905,0.69419515,0.9389698,0.7216124,0.8090515,0.664225
6,6,DZK15_IMG_8037-4104.png,0.81226754,24247,30081,2879,8329,0.744321,0.89386564,0.78315544,0.8289795,0.683881
7,7,DZK15_IMG_3249-8208.png,0.86856145,33219,22263,2527,7527,0.8152702,0.9293068,0.7473313,0.84658813,0.76766115
8,8,DZKN15_IMG_5985-3762.png,0.9832284,15682,49319,239,296,0.9814745,0.9849884,0.99403405,0.99183655,0.9670099
9,9,KBY15_IMG_11286-9747.png,0.9671806,10727,54081,185,543,0.951819,0.9830462,0.9900593,0.9888916,0.93644696
10,10,DZKN15_IMG_4617-5643.png,0.73114675,1527,62886,1021,102,0.9373849,0.5992936,0.99838066,0.9828644,0.5762264
11,11,DZK15_IMG_1197-9918.png,0.84478325,36577,15518,2147,11294,0.76407427,0.94455636,0.5787707,0.7949066,0.73127675
12,12,DZK15_IMG_4446-7182.png,0.8822326,25006,33854,1050,5626,0.81633586,0.9597022,0.85749745,0.8981323,0.78928095
13,13,DZK15_IMG_3591-9918.png,0.7642941,18888,34998,5037,6613,0.7406768,0.7894671,0.84107566,0.8222351,0.6185081
14,14,DZK15_IMG_2736-10260.png,0.22254336,231,63691,567,1047,0.18075117,0.28947368,0.9838271,0.9753723,0.12520325
15,15,KBY15_IMG_3933-13509.png,0.90307575,35145,22847,1418,6126,0.8515665,0.96121764,0.78856176,0.8848877,0.82328
16,16,DZK15_IMG_7524-5985.png,0.88341314,6274,57606,32,1624,0.79437834,0.99492544,0.97258145,0.97473145,0.79117274
17,17,DZK15_IMG_5985-10773.png,0.93923295,13617,50157,100,1662,0.89122325,0.99270976,0.9679268,0.973114,0.8854282
18,18,DZK15_IMG_3933-8721.png,0.8255159,8580,53329,4,3623,0.7031058,0.999534,0.93638504,0.9446564,0.7028754
19,19,DZKN15_IMG_5643-684.png,0.9159438,27084,33481,738,4233,0.8648338,0.9734742,0.8877605,0.92414856,0.8449228
20,20,KBY15_IMG_19836-15732.png,0.64917916,7474,49984,1796,6282,0.54332656,0.8062568,0.88835174,0.8767395,0.48058128
21,21,DZK15_IMG_7866-3078.png,0.9713249,9908,55043,456,129,0.98714757,0.9560015,0.9976618,0.9910736,0.94424856
22,22,DZK15_IMG_7524-7182.png,0.89785624,3916,60729,1,890,0.8148148,0.9997447,0.9855564,0.9864044,0.8146453
23,23,DZK15_IMG_2394-13680.png,0.94907403,615,64855,13,53,0.9206587,0.97929937,0.9991835,0.9989929,0.9030837
24,24,DZKN15_IMG_7866-4788.png,0.21358567,632,60250,1019,3635,0.14811343,0.3827983,0.94310087,0.9289856,0.119561106
25,25,DZK15_IMG_7353-1539.png,0.3125,5,65509,15,7,0.41666666,0.25,0.9998931,0.9996643,0.18518518
26,26,KBY15_IMG_30780-24282.png,0.6460415,1681,62013,292,1550,0.5202724,0.852002,0.9756147,0.9718933,0.47715014
27,27,DZK15_IMG_7182-7866.png,0.9127625,565,64863,71,37,0.9385382,0.8883648,0.9994299,0.99835205,0.8395245
28,28,KBY15_IMG_4104-13167.png,0.9270933,1456,63851,41,188,0.8856448,0.9726119,0.9970643,0.99650574,0.864095
29,29,KBY15_IMG_7182-9918.png,0.89043903,2170,62832,12,522,0.80609214,0.99450046,0.9917606,0.9918518,0.8025148
30,30,KBY15_IMG_7524-9405.png,0.9253188,254,65241,23,18,0.9338235,0.9169675,0.99972415,0.9993744,0.8610169
31,31,DZK15_IMG_3420-12312.png,0.9203654,14308,48752,48,2428,0.85492355,0.9966565,0.9525596,0.96221924,0.85247856
32,32,DZK15_IMG_3933-10602.png,0.52311695,4424,53046,382,7684,0.36537826,0.920516,0.87347275,0.8769226,0.35420337
33,33,DZK15_IMG_2223-2736.png,0.6900385,807,64004,179,546,0.59645236,0.81845844,0.99154145,0.9889374,0.5267624
34,34,KBY15_IMG_9747-4104.png,0.9814419,10101,55053,63,319,0.9693858,0.99380165,0.994239,0.99417114,0.96356004
35,35,DZK15_IMG_3591-6156.png,0.68287426,2851,60037,13,2635,0.51968646,0.99546087,0.9579557,0.9595947,0.5184579
36,36,DZK15_IMG_3078-4446.png,0.7649514,14383,42314,319,8520,0.6279963,0.9783023,0.8323956,0.86512756,0.61936957
37,37,DZK15_IMG_4788-9234.png,0.8162588,14760,44131,4396,2249,0.86777586,0.77051574,0.9515093,0.89860535,0.6895585
38,38,KBY15_IMG_29583-12483.png,0.91509515,35691,23222,611,6012,0.8558377,0.98316896,0.7943491,0.89894104,0.8434797
39,39,DZKN15_IMG_6669-3249.png,0.6503667,266,64984,10,276,0.4907749,0.9637681,0.99577075,0.995636,0.48188406
40,40,DZK15_IMG_2736-11286.png,0.8635466,34329,20358,1981,8868,0.79470795,0.945442,0.6965715,0.8344574,0.759861
41,41,DZK15_IMG_3762-7182.png,0.8777625,37692,17346,3128,7370,0.83644754,0.9233709,0.70181257,0.83981323,0.78215396
42,42,DZKN15_IMG_5814-4788.png,0.7452055,136,65307,36,57,0.7046632,0.7906977,0.999128,0.99858093,0.59388644
43,43,DZK15_IMG_5301-2394.png,0.048,3,65414,20,99,0.029411765,0.13043478,0.99848884,0.9981842,0.024590164
44,44,DZK15_IMG_2223-9576.png,0.9505527,7353,57418,386,379,0.9509829,0.9501228,0.9934426,0.988327,0.90576494
45,45,KBY15_IMG_12825-7695.png,0.72065806,20324,29456,7937,7819,0.7221689,0.7191536,0.79023474,0.7595825,0.56330377
46,46,DZK15_IMG_4788-8721.png,0.92031646,42162,16073,532,6769,0.8616623,0.98753923,0.70365995,0.8885956,0.8523947
